recorded_amine,score_amine,counterfactual_amide,score_amide
NCCC[C@@H](CN1CCCC(=O)C1)Nc1cccnc1F,0.334298,NCCC[C@H](Nc1cccnc1F)C(=O)N1CCCC(=O)C1,0.007885
Nc1ccc(N(C[C@@H]2CCCN2)C2CC2)cc1O,0.095234,Nc1ccc(N(C(=O)[C@@H]2CCCN2)C2CC2)cc1O,0.214499
NC(=O)CC[C@@H](NCC1CCN1)C(=O)O,0.003945,NC(=O)CC[C@@H](NC(=O)C1CCN1)C(=O)O,0.001747
O=C1CN(CC2CCN(C3CCC3)CC2)C1,0.021846,O=C1CN(C(=O)C2CCN(C3CCC3)CC2)C1,0.002936
O=CCNc1cc(F)c(F)cc1O,0.006779,O=CC(=O)Nc1cc(F)c(F)cc1O,0.000747
COc1ccc(N)c(N(Cc2c[nH]c3ccc(Br)cc23)CC2CCN(C[C@H]3CCCN3CCN)CC2)c1,0.960405,COc1ccc(N)c(N(Cc2c[nH]c3ccc(Br)cc23)CC2CCN(C[C@H]3CCCN3C(=O)CN)CC2)c1,0.82427
Nc1c(F)cccc1CN1CC(CN(C[C@H]2CCCN2)c2ccc(Br)cc2O)C1,0.979107,Nc1c(F)cccc1CN1CC(CN(C(=O)[C@H]2CCCN2)c2ccc(Br)cc2O)C1,0.934946
Oc1cc(Br)ccc1NCC1CCN1CC1CCNCC1,0.722249,O=C(C1CCNCC1)N(CC1CCN1)c1ccc(Br)cc1O,0.137908
COc1ccccc1CCNC[C@H]1CCCN1CCCN,0.955373,COc1ccccc1CCNC(=O)[C@H]1CCCN1CCCN,0.489564
C[C@@H](N)CN1CCC1CN(C)CCNc1cc(F)ccc1O,0.470042,C[C@@H](N)CN1CCC1CN(C)CC(=O)Nc1cc(F)ccc1O,0.062773
NCCCN(CC1CCN(CCC=O)CC1)c1ccc(Br)cc1,0.161691,NCCC(=O)N(CC1CCN(CCC=O)CC1)c1ccc(Br)cc1,0.880851
C[C@H](O)CNCCc1ccncc1,0.097248,C[C@H](O)C(=O)NCCc1ccncc1,0.002282
Oc1ccc(Br)cc1NC[C@H]1CCCN1,0.115521,O=C(Nc1cc(Br)ccc1O)[C@H]1CCCN1,0.011751
C#CCN(CCCN)C[C@H]1CCCN1Cc1ccc(N)c(Br)c1,0.779757,C#CCN(C[C@H]1CCCN1Cc1ccc(N)c(Br)c1)C(=O)CCN,0.453374
NCCN1CC(N(c2ccnc3ccccc23)C2CCN(Cc3ccc(F)cc3)C2)C1,0.993471,NCCN1CC(N(c2ccnc3ccccc23)C2CCN(C(=O)c3ccc(F)cc3)C2)C1,0.9454
CC(C)C[C@@H](N)CN(CC1CNC1)C1CC1,0.015921,CC(C)C[C@@H](N)C(=O)N(CC1CNC1)C1CC1,0.002763
C=CCNCCCNc1c(N)cccc1Br,0.133773,C=CCNCCC(=O)Nc1c(N)cccc1Br,0.008912
Nc1ccc(Br)cc1N(C1CNC1)C1CN(CC2CCNCC2)C1,0.392964,Nc1ccc(Br)cc1N(C1CNC1)C1CN(C(=O)C2CCNCC2)C1,0.047895
N[C@H](CO)CNCCC(=O)O,0.010711,NCCC(=O)N[C@H](CO)C(=O)O,0.00197
Fc1ccc(C(CCl)N2CCC[C@H]2CNCCc2c[nH]c3ccccc23)c(N2CCNCC2)c1,0.976448,O=C(NCCc1c[nH]c2ccccc12)[C@@H]1CCCN1C(CCl)c1ccc(F)cc1N1CCNCC1,0.972364
NC1(CN2CCC[C@H]2CN(CCc2c[nH]c3ccc(O)cc23)Cc2ccc(F)cc2)CCC1,0.99999,NC1(C(=O)N2CCC[C@H]2CN(CCc2c[nH]c3ccc(O)cc23)Cc2ccc(F)cc2)CCC1,0.926214
CC[C@@H](CN1CC(CN(Cc2c[nH]c3cc(Br)ccc23)c2ccccc2S)C1)NCCCN,0.994436,CC[C@@H](CN1CC(CN(Cc2c[nH]c3cc(Br)ccc23)c2ccccc2S)C1)NC(=O)CCN,0.966803
O=C(O)C1CN(CC(CBr)NCCc2ccccc2Br)C1,0.044975,O=C(O)C(CBr)N(CCc1ccccc1Br)C(=O)C1CNC1,0.003096
Oc1ccc(F)cc1N(Cc1c[nH]c2ccccc12)C[C@@H]1CCCN1,0.838903,O=C([C@@H]1CCCN1)N(Cc1c[nH]c2ccccc12)c1cc(F)ccc1O,0.677988
N[C@@H](CCC(=O)O)CN1CCC[C@@H](CN(CC2CN(Cc3c[nH]c4cc(Br)ccc34)C2)c2ccc(Br)cc2)C1,0.904671,N[C@@H](CCC(=O)N1CCC[C@@H](CN(CC2CN(Cc3c[nH]c4cc(Br)ccc34)C2)c2ccc(Br)cc2)C1)C(=O)O,0.341312
Oc1c(Br)cccc1NCC1(NC2CCCNC2)CCC1,0.206632,O=C(Nc1cccc(Br)c1O)C1(NC2CCCNC2)CCC1,0.047809
O=CCNc1ccccn1,0.005294,O=CC(=O)Nc1ccccn1,0.000478
C#CCNC[C@H]1CCCN1C(CCl)c1ccc(Br)cc1,0.433302,C#CCNC(=O)[C@H]1CCCN1C(CCl)c1ccc(Br)cc1,0.036607
c1cc2c(c(N3CCNCC3)c1)CCNC2CNC1CC1,0.303772,O=C(NC1CC1)C1NCCc2c1cccc2N1CCNCC1,0.155735
COc1ccccc1CN(CCN)C[C@H]1CCCN1,0.201431,COc1ccccc1CN(C[C@H]1CCCN1)C(=O)CN,0.078173
CC[C@@H](CN(CCc1ccccc1-c1ccc(F)cc1C)CC1(N)CCC1)NCc1ccc(F)cc1,0.976212,CC[C@@H](CN(CCc1ccccc1-c1ccc(F)cc1C)CC1(N)CCC1)NC(=O)c1ccc(F)cc1,0.962817
N#Cc1ccc(NCC2CCN2C[C@H](N)CCC(=O)O)c(N)c1,0.273145,N#Cc1ccc(N(CC2CCN2)C(=O)CC[C@@H](N)C(=O)O)c(N)c1,0.0321
C=CCN1CCCC(N(C)CCN(Cc2c[nH]c3cc(Br)ccc23)c2cc(OC)ccc2O)C1,0.999983,C=CC(=O)N1CCCC(N(C)CCN(Cc2c[nH]c3cc(Br)ccc23)c2cc(OC)ccc2O)C1,0.889154
COc1ccc(O)c(N(C2CCN(C[C@@H]3CCCN3CCBr)C2)C(CCl)c2ccc(F)cc2F)c1,0.970531,COc1ccc(O)c(N(C2CCN(C[C@@H]3CCCN3C(=O)CBr)C2)C(CCl)c2ccc(F)cc2F)c1,0.90679
NCCCN1CCC[C@@H]1CNc1cccc(Br)c1O,0.561666,NCCCN1CCC[C@@H]1C(=O)Nc1cccc(Br)c1O,0.083809
NCCCCN(CC=O)CC1NCCc2c(Br)cccc21,0.806546,NCCCCN(CC1NCCc2c(Br)cccc21)C(=O)C=O,0.028233
CCCN1CCC1CN1CCN(CCNCc2ccc(F)cc2)CC1,0.302944,CCCN1CCC1CN1CCN(CCNC(=O)c2ccc(F)cc2)CC1,0.265571
N[C@H](CCCNCCc1ccc(O)cc1)CN1CCCC(=O)C1,0.911726,N[C@H](CCC(=O)NCCc1ccc(O)cc1)CN1CCCC(=O)C1,0.319378
CC(CCl)N(C[C@H]1CCCN1CCN)c1ccccc1O,0.455704,CC(CCl)N(C[C@H]1CCCN1C(=O)CN)c1ccccc1O,0.009079
Nc1ccc(CN2CCC2CN2CCC[C@H]2CNc2cc(Br)ccc2N)cc1Br,0.920863,Nc1ccc(C(=O)N(C[C@@H]2CCCN2CC2CCN2)c2cc(Br)ccc2N)cc1Br,0.988271
N[C@@H](CCNc1cccc(Br)c1O)CN1CCC1CN1CCC[C@@H]1C(=O)O,0.350382,N[C@@H](CC(=O)Nc1cccc(Br)c1O)CN1CCC1CN1CCC[C@@H]1C(=O)O,0.11447
COc1cccc(CNCC2CN(C[C@H]3CCCN3Cc3c[nH]c4cc(Br)ccc34)C2)c1,0.996428,COc1cccc(CNC(=O)C2CN(C[C@H]3CCCN3Cc3c[nH]c4cc(Br)ccc34)C2)c1,0.954886
COc1ccccc1CCNC[C@H](N)Cc1ccccc1,0.725653,COc1ccccc1CCNC(=O)[C@H](N)Cc1ccccc1,0.008147
OCCCN(C[C@@H]1CCCN1)c1cncc(F)c1,0.057214,O=C([C@@H]1CCCN1)N(CCCO)c1cncc(F)c1,0.127876
NCCCN1CC(N(Cc2ccccc2)Cc2c[nH]c3cc(Br)ccc23)C1,0.996556,NCCC(=O)N1CC(N(Cc2ccccc2)Cc2c[nH]c3cc(Br)ccc23)C1,0.90757
CNCCN(CC1CNC1)[C@H](CNc1cccc2cc[nH]c12)c1ccccc1,0.582698,CNCCN(CC1CNC1)[C@H](C(=O)Nc1cccc2cc[nH]c12)c1ccccc1,0.202018
Oc1cc(N2CCN(C[C@H]3CCCN3)CC2)ccc1NC1CCC1,0.541167,O=C([C@H]1CCCN1)N(c1ccc(N2CCNCC2)cc1O)C1CCC1,0.045182
C[C@H](N)CN1CCC1CN(C[C@@H]1CCCN1Cc1cccc(F)c1F)c1cc(F)ccc1O,0.976567,C[C@H](N)C(=O)N1CCC1CN(C[C@@H]1CCCN1Cc1cccc(F)c1F)c1cc(F)ccc1O,0.89187
Oc1c(Br)cccc1NCCCN1CCCCC1,0.140858,O=C(CCNc1cccc(Br)c1O)N1CCCCC1,0.001923
CC[C@H](N)CN1CCC[C@H]1CN(C[C@@H](N)CCCN)c1cccc2cc[nH]c12,0.761536,CC[C@H](N)CN1CCC[C@H]1CN(C(=O)[C@@H](N)CCCN)c1cccc2cc[nH]c12,0.746389
NCCCN(C[C@H]1CCCN1)[C@H](Cc1ccc(O)cc1)C(=O)O,0.734639,NCCC(=O)N(C[C@H]1CCCN1)[C@H](Cc1ccc(O)cc1)C(=O)O,0.10316
N#Cc1ccc2[nH]cc(CN(CCCNCCCN)CCc3nc4ccc(Br)cc4o3)c2c1,0.948488,N#Cc1ccc2[nH]cc(CN(CCCNC(=O)CCN)CCc3nc4ccc(Br)cc4o3)c2c1,0.529597
Oc1ccc(F)cc1N(CC1CCN1)C[C@@H]1CCCN1Cc1cccc(F)c1F,0.986003,O=C(C1CCN1)N(C[C@@H]1CCCN1Cc1cccc(F)c1F)c1cc(F)ccc1O,0.972212
NCCN1CCc2c(Br)cccc2C1CN(CCCO)C[C@H]1CCCN1,0.675777,NCC(=O)N1CCC[C@@H]1CN(CCCO)CC1NCCc2c(Br)cccc21,0.610934
C=CCN(CCCN(CCc1ccccc1OC)C1CNC1)c1cc(Br)ccc1O,0.999999,C=CC(=O)N(CCCN(CCc1ccccc1OC)C1CNC1)c1cc(Br)ccc1O,0.99999
Oc1ccc2c(c1)C(c1c[nH]c3cc(Br)ccc13)N(CC1CCN1CC1CCN1)CC2,1.0,O=C(C1CCN1)N1CCC1CN1CCc2ccc(O)cc2C1c1c[nH]c2cc(Br)ccc12,0.990669
COc1cccc(CNCCCNC[C@@H](C)N)c1,0.214143,COc1cccc(CNCCCNC(=O)[C@@H](C)N)c1,0.010089
OCCCN(CC1CN(c2ccc(NCc3ccc(F)cc3)c(O)c2)C1)C1CCC1,0.953061,O=C(Nc1ccc(N2CC(CN(CCCO)C3CCC3)C2)cc1O)c1ccc(F)cc1,0.76155
CSCC[C@@H](N)CN1CCC1C(=O)O,0.009518,CSCC[C@@H](N)C(=O)N1CCC1C(=O)O,0.003162
C=CCN1CCc2c(Br)cccc2C1c1c[nH]c2ccc(N3CC(CN4CCC(=O)CC4)C3)cc12,0.966446,C=CC(=O)N1CCc2c(Br)cccc2C1c1c[nH]c2ccc(N3CC(CN4CCC(=O)CC4)C3)cc12,0.749606
CC(C)C[C@@H](NC[C@@H](N)CO)C(=O)O,0.004056,CC(C)C[C@@H](N)C(=O)N[C@@H](CO)C(=O)O,0.001321
CC[C@H](N)CN(Cc1ccccc1)CC1CNC1,0.208685,CC[C@H](N)CN(Cc1ccccc1)C(=O)C1CNC1,0.018752
COCCNCCN(C)C[C@H](C)Nc1ccc(N)cc1,0.0456,COCCNC(=O)CN(C)C[C@H](C)Nc1ccc(N)cc1,0.005856
Cc1ccnc(Br)c1NCC1CNC1,0.068546,Cc1ccnc(Br)c1NC(=O)C1CNC1,0.005068
Oc1ccccc1N(Cc1ccc(F)cc1)C[C@@H]1CCCN1,0.546542,O=C([C@@H]1CCCN1)N(Cc1ccc(F)cc1)c1ccccc1O,0.197428
NCCCN1CCCC(N(CCNc2cccc3cc[nH]c23)CCc2ccccc2Br)C1,0.971216,NCCC(=O)N(CCN(CCc1ccccc1Br)C1CCCNC1)c1cccc2cc[nH]c12,0.970568
CSCC[C@H](N)CNc1cc(C#N)ccc1O,0.043948,CSCC[C@H](N)C(=O)Nc1cc(C#N)ccc1O,0.00116
COc1cccc2c1CCNC2CNCc1ccc(O)cc1,0.991207,COc1cccc2c1CCNC2C(=O)NCc1ccc(O)cc1,0.387509
O=C(O)[C@@H]1CCCN1C[C@H]1CCCN1,0.019151,O=C(O)[C@@H]1CCCN1C(=O)[C@H]1CCCN1,0.004255
Nc1ccc(CN2CCC[C@@H]2CNCCc2c[nH]c3ccc(O)cc23)cc1Br,0.999998,Nc1ccc(CN2CCC[C@@H]2C(=O)NCCc2c[nH]c3ccc(O)cc23)cc1Br,0.96704
CNCCN1CC(CNCCc2ccccc2)C1,0.260568,CNCCN1CC(C(=O)NCCc2ccccc2)C1,0.0092
NCCN(CC=O)c1ccccn1,0.005521,NCCN(C(=O)C=O)c1ccccn1,0.001526
Oc1cc(Br)ccc1NC[C@@H]1CCCN1C[C@@H]1CCCN1Cc1cccc(F)c1F,0.92702,O=C(c1cccc(F)c1F)N(C[C@@H]1CCCN1C[C@@H]1CCCN1)c1ccc(Br)cc1O,0.99009
C#CCNc1c(F)cccc1CN1CCC[C@H]1CNCCc1c[nH]c2ccccc12,0.981034,C#CCNc1c(F)cccc1CN1CCC[C@H]1C(=O)NCCc1c[nH]c2ccccc12,0.832709
NCCCN1CCCC(NCc2ccccc2O)C1,0.903921,NCCC(=O)N(Cc1ccccc1O)C1CCCNC1,0.297353
c1ccc2c(CCNC[C@H]3CCCN3C[C@@H]3CCCN3)c[nH]c2c1,0.973128,O=C([C@@H]1CCCN1)N(CCc1c[nH]c2ccccc12)C[C@H]1CCCN1,0.17413
NCCCCN(Cc1c[nH]c2ccc(Br)cc12)CC1CCN1,0.823125,NCCCCN(Cc1c[nH]c2ccc(Br)cc12)C(=O)C1CCN1,0.361828
Oc1ccc(CCN(CC2CCN2)C2CCN(Cc3ccc(NCc4ccc(F)cc4)c(Br)c3)CC2)cc1,0.946102,O=C(Nc1ccc(CN2CCC(N(CCc3ccc(O)cc3)CC3CCN3)CC2)cc1Br)c1ccc(F)cc1,0.905466
CNCCN1CCCC(N(Cc2cccc(OC)c2)Cc2c[nH]c3cc(Br)ccc23)C1,0.99999,CNCC(=O)N1CCCC(N(Cc2cccc(OC)c2)Cc2c[nH]c3cc(Br)ccc23)C1,0.779731
C[C@@H](O)[C@@H](N)CN1CCC1CNc1ccc(Br)cc1,0.0754,C[C@@H](O)[C@@H](N)CN1CCC1C(=O)Nc1ccc(Br)cc1,0.001941
N[C@H](CNc1cc(F)ccc1O)Cc1ccc(O)cc1,0.318186,N[C@@H](Cc1ccc(O)cc1)C(=O)Nc1cc(F)ccc1O,0.030047
O=C1CCN(CCCN(CCc2ccncc2)CC(=O)CBr)CC1,0.381701,O=C1CCN(C(=O)CCN(CCc2ccncc2)CC(=O)CBr)CC1,0.173857
Oc1ccccc1NCC1CCN1CCCNC1CCC1,0.740815,O=C(Nc1ccccc1O)C1CCN1CCCNC1CCC1,0.109268
CNCCN[C@H](CC(C)C)CN1CC(=O)C1,0.014244,CNCCN[C@H](CC(C)C)C(=O)N1CC(=O)C1,0.001905
CN(CCCNCc1c[nH]c2cc(Br)ccc12)CCNc1cccc(Br)c1O,0.971448,CN(CCCNCc1c[nH]c2cc(Br)ccc12)CC(=O)Nc1cccc(Br)c1O,0.639807
NCCCN(C[C@@H]1CCCN1)c1ccccc1S,0.200197,NCCC(=O)N(C[C@@H]1CCCN1)c1ccccc1S,0.333881
c1ccc2c(CCNCCCNC3CCCNC3)c[nH]c2c1,0.654872,O=C(CCNC1CCCNC1)NCCc1c[nH]c2ccccc12,0.372718
OC1CCN(Cc2ccc(N(CCBr)C3CN(Cc4c[nH]c5ccc(Br)cc45)C3)c(Br)c2)CC1,0.983311,O=C(CBr)N(c1ccc(CN2CCC(O)CC2)cc1Br)C1CN(Cc2c[nH]c3ccc(Br)cc23)C1,0.938894
COc1ccc(NCCCNCc2cccc(Br)c2)c(N)c1,0.24359,COc1ccc(N)c(NC(=O)CCNCc2cccc(Br)c2)c1,0.008727
NCCCN1CCC[C@@H]1CN(CC1CCN1Cc1c[nH]c2cc(Br)ccc12)c1cccc(Br)c1N,0.98876,NCCC(=O)N1CCC[C@@H]1CN(CC1CCN1Cc1c[nH]c2cc(Br)ccc12)c1cccc(Br)c1N,0.847915
COc1ccccc1CCNC[C@H]1CCCN1CC1c2ccccc2CCN1Cc1ccc(N)c(Br)c1,0.92199,COc1ccccc1CCNC(=O)[C@H]1CCCN1CC1c2ccccc2CCN1Cc1ccc(N)c(Br)c1,0.833318
Nc1ccc(CN(C[C@@H](N)CO)c2cccc(Br)c2O)cc1O,0.145412,Nc1ccc(CN(C(=O)[C@@H](N)CO)c2cccc(Br)c2O)cc1O,0.182075
Fc1ccc(C(CCl)N(C[C@@H]2CCCN2)c2cccc3cc[nH]c23)cc1,0.641569,O=C([C@@H]1CCCN1)N(c1cccc2cc[nH]c12)C(CCl)c1ccc(F)cc1,0.228273
N#Cc1ccc(O)c(N(Cc2c[nH]c3cc(Br)ccc23)C2CN(CC3CCNCC3)C2)c1,0.997427,N#Cc1ccc(O)c(N(Cc2c[nH]c3cc(Br)ccc23)C2CN(C(=O)C3CCNCC3)C2)c1,0.548208
COc1cccc2c1CCNC2c1cnccc1N(Cc1c[nH]c2ccc(Br)cc12)CC1CCN(CC2CCN2)CC1,0.78265,COc1cccc2c1CCN(C(=O)C1CCN1)C2c1cnccc1N(Cc1c[nH]c2ccc(Br)cc12)CC1CCNCC1,0.151541
CSCC[C@@H](CNCCc1ccc(O)cc1)NCC1CCN1,0.488092,CSCC[C@H](NCC1CCN1)C(=O)NCCc1ccc(O)cc1,0.106202
N[C@H](CO)CNc1ccc(Br)cc1,0.007967,N[C@H](CO)C(=O)Nc1ccc(Br)cc1,0.000362
O=C(O)C1CCN(CCCNc2cncc(O)c2)CC1,0.234477,O=C(O)C1CCN(C(=O)CCNc2cncc(O)c2)CC1,0.012071
C[C@@H](N)CN(CCN(C)C1CCN(Cc2c[nH]c3cc(Br)ccc23)C1)c1cc(Br)ccc1O,0.993368,C[C@@H](N)C(=O)N(CCN(C)C1CCN(Cc2c[nH]c3cc(Br)ccc23)C1)c1cc(Br)ccc1O,0.993974
C=CCN(c1cc(Br)ccc1NC(CCl)c1ccc(F)cc1)C1CCCN(CCCN)C1,0.992214,C=CCN(c1cc(Br)ccc1N(C(=O)CCN)C(CCl)c1ccc(F)cc1)C1CCCNC1,0.590251
Brc1cccc(C2c3ccccc3CCN2C[C@H]2CCCN2)c1,0.981053,O=C([C@H]1CCCN1)N1CCc2ccccc2C1c1cccc(Br)c1,0.242735
N[C@H](CS)CN1CCC[C@H]1CN1CCCC(=O)C1,0.024506,N[C@H](CS)CN1CCC[C@H]1C(=O)N1CCCC(=O)C1,0.003976
O=C1CCCN(Cc2ccc(NCc3ccc(F)cc3)c(Br)c2)C1,0.678289,O=C1CCCN(C(=O)c2ccc(NCc3ccc(F)cc3)c(Br)c2)C1,0.003794
Fc1ccc(N(Cc2c[nH]c3cc(Br)ccc23)CC2CN(C3CCN(CCBr)CC3)C2)c(Br)n1,0.967872,O=C(CBr)N1CCC(N2CC(CN(Cc3c[nH]c4cc(Br)ccc34)c3ccc(F)nc3Br)C2)CC1,0.906751
COc1ccc(O)c(N(CCBr)C2CCCN(C[C@H](N)CS)C2)c1,0.282761,COc1ccc(O)c(N(C(=O)CBr)C2CCCN(C[C@H](N)CS)C2)c1,0.239355
CC[C@H](N)CN1CCCC(N(C2CCCN(Cc3c[nH]c4ccc(F)cc34)C2)[C@H](C)c2ccccc2)C1,0.638573,CC[C@H](N)C(=O)N1CCCC(N(C2CCCN(Cc3c[nH]c4ccc(F)cc34)C2)[C@H](C)c2ccccc2)C1,0.469377
CC[C@H](N)CNCCN(Cc1c[nH]c2ccc(Br)cc12)[C@@H](CO)C(=O)Oc1ccc(CN)cc1,0.896694,CC[C@H](N)C(=O)NCCN(Cc1c[nH]c2ccc(Br)cc12)[C@@H](CO)C(=O)Oc1ccc(CN)cc1,0.193772
NC1(CN2CCC[C@@H]2CNc2ccccc2O)CCC1,0.682858,NC1(CN2CCC[C@@H]2C(=O)Nc2ccccc2O)CCC1,0.078479
Nc1ccc(Br)cc1N(CC1CN(C2CN(Cc3c[nH]c4ccc(F)cc34)C2)C1)CC1CCN1,0.972639,Nc1ccc(Br)cc1N(CC1CN(C2CN(Cc3c[nH]c4ccc(F)cc34)C2)C1)C(=O)C1CCN1,0.984462
CN(CCN)CCNCCC(=O)O,0.016718,CN(CCN)CC(=O)NCCC(=O)O,0.005647
COc1ccccc1CCNC[C@@H](CS)N(CCCN)C1CNC1,0.378838,COc1ccccc1CCN(C[C@@H](CS)NC1CNC1)C(=O)CCN,0.062357
C[C@@H](N)CN(CCCCNCc1c[nH]c2cc(Br)ccc12)CCCNc1ccc(B(O)O)cc1C#N,0.94376,C[C@@H](N)C(=O)N(CCCCNCCCNc1ccc(B(O)O)cc1C#N)Cc1c[nH]c2cc(Br)ccc12,0.346679
CN(CCN(CC1CCN1)c1ccc(Br)cc1O)Cc1ccc(F)cc1,0.972796,CN(CCN(C(=O)C1CCN1)c1ccc(Br)cc1O)Cc1ccc(F)cc1,0.929805
c1cc(NCCCNC2CCNC2)c2[nH]ccc2c1,0.552268,O=C(CCNC1CCNC1)Nc1cccc2cc[nH]c12,0.149201
COc1ccccc1CCNCCN(C)C[C@H](C)N(Cc1c[nH]c2ccc(F)cc12)CC1CCN1,0.990571,COc1ccccc1CCN(CCN(C)C[C@H](C)NCc1c[nH]c2ccc(F)cc12)C(=O)C1CCN1,0.89418
Oc1ccc(CN2CCC[C@@H]2CNC2CC2)cc1NCc1c[nH]c2cc(Br)ccc12,0.988328,O=C(NC1CC1)[C@H]1CCCN1Cc1ccc(O)c(NCc2c[nH]c3cc(Br)ccc23)c1,0.954001
CC[C@H](N)CN1CCCC(N(C[C@H](C)N)c2cc(OC)ccc2O)C1,0.539809,CC[C@H](N)CN1CCCC(N(C(=O)[C@H](C)N)c2cc(OC)ccc2O)C1,0.555981
COc1ccccc1CCNCCNC[C@@H]1C[C@@H](O)CN1,0.271434,COc1ccccc1CCNC(=O)CNC[C@@H]1C[C@@H](O)CN1,0.06172
NC1(CNCCN2CCC[C@H](O)C2)CCC1,0.039336,NC1(C(=O)NCCN2CCC[C@H](O)C2)CCC1,0.009087
Brc1cccc(N(c2ccccn2)C2CCNC2)c1NCC1CCN1,0.706416,O=C(Nc1c(Br)cccc1N(c1ccccn1)C1CCNC1)C1CCN1,0.228906
Fc1ccc(C(CCl)NCCCCNC[C@@H]2CCCN2)cc1,0.192502,O=C(NCCCCNC(CCl)c1ccc(F)cc1)[C@@H]1CCCN1,0.062455
C[C@H](N)CN1CC(CNc2ccccc2S)C1,0.060837,C[C@H](N)CN1CC(C(=O)Nc2ccccc2S)C1,0.001876
COc1ccccc1CCN(CCCN)CCCNCc1c[nH]c2cc(Br)ccc12,0.999998,COc1ccccc1CCN(CCCNCc1c[nH]c2cc(Br)ccc12)C(=O)CCN,0.745804
C=CCNc1ccc(Br)cc1N(CC1CN(C[C@@H]2CCCN2)C1)C(CCl)c1ccc(Br)cc1,0.932143,C=CCN(C(=O)[C@@H]1CCCN1)c1ccc(Br)cc1N(CC1CNC1)C(CCl)c1ccc(Br)cc1,0.586056
C#CCNCc1ccc(N(C[C@@H](C)N)C2CCN(Cc3ccc(F)cc3)CC2)c(Br)c1,0.959529,C#CCN(Cc1ccc(NC2CCN(Cc3ccc(F)cc3)CC2)c(Br)c1)C(=O)[C@@H](C)N,0.755214
NC1(CN2CCCC(=O)C2)CCC1,0.017367,NC1(C(=O)N2CCCC(=O)C2)CCC1,0.001128
NCCCCNCCCN1CCC(=O)CC1,0.036879,NCCCCNC(=O)CCN1CCC(=O)CC1,0.016666
Brc1ccc2c(CN(CCCN(C[C@H]3CCCN3)C3CCCNC3)Cc3ccccc3)c[nH]c2c1,0.914308,O=C([C@H]1CCCN1)N(CCCN(Cc1ccccc1)Cc1c[nH]c2cc(Br)ccc12)C1CCCNC1,0.485233
C=CCNC[C@@H]1CCCN1c1ncc(Br)cc1C,0.096937,C=CCNC(=O)[C@@H]1CCCN1c1ncc(Br)cc1C,0.005957
C=CCNCC(CBr)N(Cc1ccccc1OC)C1CCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.970835,C=CCNC(=O)C(CBr)N(Cc1ccccc1OC)C1CCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.821773
NCCN1CC(CNc2ccccc2S)C1,0.121514,NCCN1CC(C(=O)Nc2ccccc2S)C1,0.00436
COc1ccccc1CCNCCNC1CCNC1,0.5,COc1ccccc1CCNC(=O)CNC1CCNC1,0.11295
NCCN1Cc2ccccc2C[C@H]1C(=O)O,0.054638,NCC(=O)N1Cc2ccccc2C[C@H]1C(=O)O,0.020549
CNCCN1CCC1CN1CCC[C@H]1CNc1cc(F)ccc1O,0.769078,CNCCN1CCC1CN1CCC[C@H]1C(=O)Nc1cc(F)ccc1O,0.44949
Oc1ccccc1CNC[C@@H](CS)NC[C@@H]1CCCN1,0.407154,O=C(N[C@H](CS)CNCc1ccccc1O)[C@@H]1CCCN1,0.087761
O=CCN(c1cc(Br)ccc1O)C1CCNCC1,0.083827,O=CC(=O)N(c1cc(Br)ccc1O)C1CCNCC1,0.013831
COc1cccc2c1CCN(C[C@@H](C)N(CCCN)CCCN)C2c1c[nH]c2cc(Br)ccc12,0.99484,COc1cccc2c1CCN(C[C@@H](C)N(CCCN)C(=O)CCN)C2c1c[nH]c2cc(Br)ccc12,0.924591
NCCCN[C@@H](CO)CNCc1ccc(O)cc1,0.588258,NCCC(=O)N[C@@H](CO)CNCc1ccc(O)cc1,0.092499
N[C@H](CC(=O)O)CN1CCC1CNCCc1ccc(O)cc1,0.893632,N[C@H](CC(=O)NCCc1ccc(O)cc1)CN1CCC1C(=O)O,0.08353
CN(CCC=O)CCN(CCCNCc1ccc(F)cc1)CCc1c[nH]c2ccccc12,0.999999,CN(CCC=O)CCN(CCCNC(=O)c1ccc(F)cc1)CCc1c[nH]c2ccccc12,0.986092
Brc1cccc(NCC2CCN2)c1CN1CCC(NC2CCC2)CC1,0.350064,O=C(Nc1cccc(Br)c1CN1CCC(NC2CCC2)CC1)C1CCN1,0.191001
N[C@H](Cc1ccc(O)cc1)CN1CCC(C(=O)O)CC1,0.655192,N[C@H](Cc1ccc(O)cc1)C(=O)N1CCC(C(=O)O)CC1,0.033367
O=C(O)c1cccc(F)c1N1CCC(N2CCC(CN3CCCCC3)CC2)C1,0.55969,O=C(O)C1CCN(C2CCN(c3c(F)cccc3C(=O)N3CCCCC3)C2)CC1,0.062656
O=C(O)[C@H]1CCCN(CC2CNC2)C1,0.023817,O=C(O)C1CN(C(=O)[C@H]2CCCNC2)C1,0.00348
COc1cccc2c1CCN(Cc1ccc(N)c(Br)c1)C2CCN1CCC(=O)CC1,0.999985,COc1cccc2c1CCN(C(=O)c1ccc(N)c(Br)c1)C2CCN1CCC(=O)CC1,0.976256
O=C(O)C1CCN(CCNc2ccccc2O)CC1,0.118808,O=C(O)C1CCN(C(=O)CNc2ccccc2O)CC1,0.008618
