recorded_amine,score_amine,counterfactual_amide,score_amide
O=C(O)c1ccccc1CN1CCC[C@H]1CNc1cc(F)ccc1O,0.591564,O=C(Nc1cc(F)ccc1O)c1ccccc1CN1CCC[C@H]1C(=O)O,0.029371
Nc1cccc(Br)c1NC[C@@H](N)CCN1CC(=O)C1,0.076683,Nc1c(Br)cccc1NC(=O)[C@@H](N)CCN1CC(=O)C1,0.003241
C=CCN[C@@H](CC)CN(c1ccc(O)c(N)c1)C1CC1,0.106123,C=CC(=O)N[C@@H](CC)CN(c1ccc(O)c(N)c1)C1CC1,0.015945
CNCCN[C@@H](CO)CNCCc1ccccc1Br,0.282877,CNCCN[C@@H](CO)C(=O)NCCc1ccccc1Br,0.012581
C[C@@H](N)CNc1ccccc1S,0.09138,C[C@@H](N)C(=O)Nc1ccccc1S,0.002798
Cc1cc(F)ccc1-c1ccc(O)c(N(CCN)C2CCN(C3CNC3)C2)c1,0.986126,Cc1cc(F)ccc1-c1ccc(O)c(N(C(=O)CN)C2CCN(C3CNC3)C2)c1,0.931292
N[C@H](CCCNc1ccccc1O)CN1CC[C@@H](O)C1,0.22856,N[C@H](CCC(=O)Nc1ccccc1O)CN1CC[C@@H](O)C1,0.012826
COc1ccc(N)c(N(Cc2cccc(Br)c2)C2CCCN(CC3CCN3Cc3ccc(F)cc3)C2)c1,0.973149,COc1ccc(N)c(N(Cc2cccc(Br)c2)C2CCCN(CC3CCN3C(=O)c3ccc(F)cc3)C2)c1,0.852438
CN(CCNCCc1ccccc1)C[C@H]1CCCN1,0.599676,CN(CCNCCc1ccccc1)C(=O)[C@H]1CCCN1,0.066336
NCCNC1(CNc2cc(F)c(F)cc2O)CCC1,0.182629,NCC(=O)NC1(CNc2cc(F)c(F)cc2O)CCC1,0.023694
Oc1cc(Br)ccc1NCC1CN(CC2CCN2)C1,0.295194,O=C(Nc1ccc(Br)cc1O)C1CN(CC2CCN2)C1,0.016182
N[C@H](Cc1ccc(O)cc1)CN(CCc1ccccc1)C1CCCNC1,0.971388,N[C@H](Cc1ccc(O)cc1)C(=O)N(CCc1ccccc1)C1CCCNC1,0.429812
CN(CCCN)CCNCCc1ccc(O)cc1,0.931785,CN(CCCN)CC(=O)NCCc1ccc(O)cc1,0.227664
C[C@H](CNc1ccc(Br)cc1O)NCc1c[nH]c2ccccc12,0.127993,C[C@@H](NCc1c[nH]c2ccccc12)C(=O)Nc1ccc(Br)cc1O,0.004975
N[C@H](CCNCCc1ccccc1)CN1CCCCC1,0.752937,N[C@H](CCNCCc1ccccc1)C(=O)N1CCCCC1,0.009166
Fc1ccc(CN2CC(N(CC3CCN3C[C@@H]3CCCN3)c3ccccc3S)C2)cc1,0.995505,O=C([C@@H]1CCCN1)N1CCC1CN(c1ccccc1S)C1CN(Cc2ccc(F)cc2)C1,0.901067
N#Cc1cc(Br)cc(N(Cc2ccc(F)cc2)CC2CCN(C[C@H]3CCCN3CCBr)CC2)c1,0.97057,N#Cc1cc(Br)cc(N(Cc2ccc(F)cc2)CC2CCN(C[C@H]3CCCN3C(=O)CBr)CC2)c1,0.913961
NCCC[C@H](N)CNCCc1ccc(O)cc1,0.941457,NCCC[C@H](N)C(=O)NCCc1ccc(O)cc1,0.14535
C[C@H](O)CN1CCC1CN(CCCO)Cc1ccc(N)c(Br)c1,0.064244,C[C@H](O)C(=O)N1CCC1CN(CCCO)Cc1ccc(N)c(Br)c1,0.053839
C[C@H](N)CN(C[C@H]1CCCN1)C1CC1,0.050572,C[C@H](N)C(=O)N(C[C@H]1CCCN1)C1CC1,0.00627
C[C@H](N)CNc1c(F)cccc1C(=O)O,0.005104,C[C@H](N)C(=O)Nc1c(F)cccc1C(=O)O,0.000365
C#CCNC[C@H](Cc1c[nH]c2ccccc12)NC1CCCNC1,0.509984,C#CCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC1CCCNC1,0.351112
CCCN(CCc1ccccc1OC)C[C@H](Cc1c[nH]c2ccccc12)NCCCN,0.985272,CCCN(CCc1ccccc1OC)C[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCN,0.908801
C[C@H](N)CN1CCC1CN(c1cccc2cc[nH]c12)C1CCCNC1,0.895091,C[C@H](N)C(=O)N1CCC1CN(c1cccc2cc[nH]c12)C1CCCNC1,0.141461
Brc1ccccc1CCNCCCNC1CNC1,0.533351,O=C(CCNC1CNC1)NCCc1ccccc1Br,0.082519
C[C@@H](C(=O)O)N(CCCNCCCCN)Cc1ccc(N)c(Br)c1,0.24909,C[C@@H](C(=O)O)N(CCCNCCCCN)C(=O)c1ccc(N)c(Br)c1,0.079153
O=CCN1CCC[C@@H]1CNCCc1c[nH]c2ccccc12,0.959476,O=CC(=O)N(CCc1c[nH]c2ccccc12)C[C@H]1CCCN1,0.065482
COc1ccc(O)c(NC[C@H](N)CCN2CCC(=O)C2)c1,0.205708,COc1ccc(O)c(NC[C@H](N)CC(=O)N2CCC(=O)C2)c1,0.007691
COc1ccc(O)c(N(CC=O)C2CCN(Cc3c[nH]c4ccc(Br)cc34)CC2)c1,0.980747,COc1ccc(O)c(N(C(=O)C=O)C2CCN(Cc3c[nH]c4ccc(Br)cc34)CC2)c1,0.719989
CNCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.347102,CNCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.059872
COc1ccc(NCC2CNC2)c(N)c1,0.122672,COc1ccc(N)c(NC(=O)C2CNC2)c1,0.00725
COc1ccccc1CCN(CCBr)C[C@H](N)CCCNc1cc(Br)ccc1O,0.992735,COc1ccccc1CCN(CCBr)C[C@H](N)CCC(=O)Nc1cc(Br)ccc1O,0.76872
N[C@@H](CS)CNCc1c[nH]c2ccccc12,0.215087,N[C@@H](CS)C(=O)NCc1c[nH]c2ccccc12,0.011484
CC(C)[C@H](C(=O)O)N(CCN)C[C@H](N)Cc1c[nH]c2ccccc12,0.167471,CC(C)[C@H](C(=O)O)N(CCN)C(=O)[C@H](N)Cc1c[nH]c2ccccc12,0.024788
NCCN1CCC1CN1CCC1CN(Cc1cccc(Br)c1)c1cc(F)ccc1O,0.981418,NCC(=O)N1CCC1CN1CCC1CN(Cc1cccc(Br)c1)c1cc(F)ccc1O,0.949449
Fc1ccc(C(CCl)N2CC(N(CCBr)CCc3ccccc3Br)C2)cc1,0.838981,O=C(CBr)N(CCc1ccccc1Br)C1CN(C(CCl)c2ccc(F)cc2)C1,0.261126
COc1ccc(N(Cc2ccc(N)c(Br)c2)C2CCCNC2)c(N)c1,0.928163,COc1ccc(N(C(=O)c2ccc(N)c(Br)c2)C2CCCNC2)c(N)c1,0.742017
N[C@@H](CS)CNCCc1ccncc1,0.225063,N[C@@H](CS)C(=O)NCCc1ccncc1,0.004984
CC(C)C[C@H](N)CNCCc1c[nH]c2ccccc12,0.746409,CC(C)C[C@H](N)C(=O)NCCc1c[nH]c2ccccc12,0.035956
C[C@H](CNc1ccccc1S)NC1CCN(Cc2c[nH]c3cc(Br)ccc23)C1,0.972854,C[C@@H](NC1CCN(Cc2c[nH]c3cc(Br)ccc23)C1)C(=O)Nc1ccccc1S,0.578259
CNCCN(CCNC[C@@H]1CCCN1C(CCl)c1ccc(Br)cc1)c1ccccc1O,0.955795,CNCC(=O)N(CCNC[C@@H]1CCCN1C(CCl)c1ccc(Br)cc1)c1ccccc1O,0.910708
COc1ccccc1CCNC[C@H](C)NC[C@@H](C)N,0.37192,COc1ccccc1CCNC(=O)[C@H](C)NC[C@@H](C)N,0.014611
N[C@H](Cc1c[nH]c2ccccc12)CN(c1cccc(Br)c1O)C1CCCN(C[C@H]2CCCN2)C1,0.993274,N[C@H](Cc1c[nH]c2ccccc12)CN(c1cccc(Br)c1O)C1CCCN(C(=O)[C@H]2CCCN2)C1,0.328624
CC[C@@H](CNc1ccc(Br)cc1)NCC1CCNCC1,0.075292,CC[C@@H](CNc1ccc(Br)cc1)NC(=O)C1CCNCC1,0.015206
O=C1CCN(CC2c3cc(O)ccc3CCN2C(CCl)c2ccc(F)cc2F)C1,0.993443,O=C1CCN(C(=O)C2c3cc(O)ccc3CCN2C(CCl)c2ccc(F)cc2F)C1,0.610438
CC[C@H](C)[C@@H](N)CN(CCCNCCc1ccc(O)cc1)c1cc(Br)ccc1O,0.957207,CC[C@H](C)[C@@H](N)CN(CCC(=O)NCCc1ccc(O)cc1)c1cc(Br)ccc1O,0.241634
O=C(O)C1c2cc(O)ccc2CCN1C[C@H]1CCCN1,0.928353,O=C(O)C1c2cc(O)ccc2CCN1C(=O)[C@H]1CCCN1,0.045043
Nc1ccc(Br)cc1OC(=O)[C@@H](CO)N(CCBr)CC1CCN1Cc1c[nH]c2cc(Br)ccc12,0.938558,Nc1ccc(Br)cc1OC(=O)[C@@H](CO)N(CC1CCN1Cc1c[nH]c2cc(Br)ccc12)C(=O)CBr,0.785745
O[C@@H]1CCN(CCCN(CCBr)c2cccc3cc[nH]c23)C1,0.121092,O=C(CBr)N(CCCN1CC[C@@H](O)C1)c1cccc2cc[nH]c12,0.447496
O=C(O)CCNCC(=O)CBr,0.003854,O=C(O)CCNC(=O)C(=O)CBr,0.000889
COc1ccccc1CNC[C@H]1CCCN1Cc1ccc(N)c(N)c1,0.882276,COc1ccccc1CNC(=O)[C@H]1CCCN1Cc1ccc(N)c(N)c1,0.227133
COc1ccccc1CCN(C[C@@H](N)CO)C1CN(Cc2ccc(F)cc2)C1,0.968933,COc1ccccc1CCN(C[C@@H](N)CO)C1CN(C(=O)c2ccc(F)cc2)C1,0.744509
C#CCN(Cc1ccc(NCc2c[nH]c3cc(Br)ccc23)c(Br)c1)CC1CCN1CCBr,0.97986,C#CCN(Cc1ccc(N(Cc2c[nH]c3cc(Br)ccc23)C(=O)CBr)c(Br)c1)CC1CCN1,0.986439
CNCCN(CCc1c[nH]c2ccccc12)C[C@@H](N)CCN(CCC=O)c1cc(Br)cc(C#N)c1,0.979608,CNCC(=O)N(CCc1c[nH]c2ccccc12)C[C@@H](N)CCN(CCC=O)c1cc(Br)cc(C#N)c1,0.352748
Nc1ccc(CN2CCC[C@H]2CN2CCC[C@H](O)C2)cc1Br,0.563918,Nc1ccc(CN2CCC[C@H]2C(=O)N2CCC[C@H](O)C2)cc1Br,0.099057
CC(C)(CN(CCN)c1cc(Br)ccc1O)N(CCCN)Cc1c[nH]c2cc(Br)ccc12,0.958087,CC(C)(CN(CCN)c1cc(Br)ccc1O)N(Cc1c[nH]c2cc(Br)ccc12)C(=O)CCN,0.80012
Nc1ccc(CNCCc2c[nH]c3ccccc23)cc1N,0.092923,Nc1ccc(C(=O)NCCc2c[nH]c3ccccc23)cc1N,0.009787
Oc1ccccc1NCCNCCBr,0.246998,O=C(CNCCBr)Nc1ccccc1O,0.030236
COc1cccc2c1CCN(CCCNCCCN)C2c1cnccc1N,0.984519,COc1cccc2c1CCN(CCCN)C2c1cnccc1NC(=O)CCN,0.77329
COc1ccc(O)c(N(Cc2ccc(F)cc2)C2CCCNC2)c1,0.949216,COc1ccc(O)c(N(C(=O)c2ccc(F)cc2)C2CCCNC2)c1,0.359213
C[C@H](N)CN1CCC[C@H]1CNc1ccccc1S,0.592086,C[C@H](N)C(=O)N(C[C@@H]1CCCN1)c1ccccc1S,0.203425
N[C@H](CNc1ccccc1S)Cc1c[nH]c2ccccc12,0.067463,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccccc1S,0.004402
NCCC[C@H](N)CN1CCC(N(Cc2cccc(F)c2F)c2ccc(Br)cc2)C1,0.982461,NCCC[C@H](N)CN1CCC(N(C(=O)c2cccc(F)c2F)c2ccc(Br)cc2)C1,0.953202
COc1ccccc1CCNC[C@@H](C)NC1CCN(Cc2ccc(F)cc2)C1,0.991495,COc1ccccc1CCN(C[C@@H](C)NC1CCNC1)C(=O)c1ccc(F)cc1,0.597331
C#CCNC1CCCN(C[C@@H](N)Cc2ccc(O)cc2)C1,0.871281,C#CCN(C(=O)[C@@H](N)Cc1ccc(O)cc1)C1CCCNC1,0.253077
C[C@H](N)CN(c1cccc2cc[nH]c12)C(CBr)CN1CCCC(=O)C1,0.559677,C[C@H](N)C(=O)N(c1cccc2cc[nH]c12)C(CBr)CN1CCCC(=O)C1,0.416353
C=CCN(Cc1ccc(N(CCN)Cc2cccc(Br)c2)c(Br)c1)C1CCCNC1,0.94895,C=CCN(Cc1ccc(N(Cc2cccc(Br)c2)C(=O)CN)c(Br)c1)C1CCCNC1,0.860588
CC[C@@H](CN1CCC[C@@H]1CNc1cc(Br)cc(C#N)c1)N(CCBr)Cc1ccc(F)cc1,0.965063,CC[C@@H](CN1CCC[C@@H]1CN(C(=O)CBr)c1cc(Br)cc(C#N)c1)NCc1ccc(F)cc1,0.984812
Cc1cc(Br)cnc1NCC1CNC1,0.046726,Cc1cc(Br)cnc1NC(=O)C1CNC1,0.002608
CC[C@@H](CN1CCC(=O)CC1)NCc1ccc(N)c(Br)c1,0.866518,CC[C@@H](CN1CCC(=O)CC1)NC(=O)c1ccc(N)c(Br)c1,0.707457
Oc1ccccc1NCC1CCN(CC2CCN2)CC1,0.535145,O=C(Nc1ccccc1O)C1CCN(CC2CCN2)CC1,0.083695
C[C@H](N)CN1CCC1CN(c1cccc(Br)c1O)C1CCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.997224,C[C@H](N)C(=O)N1CCC1CN(c1cccc(Br)c1O)C1CCN(Cc2c[nH]c3ccc(Br)cc23)C1,0.966802
N#Cc1cc(Br)cc(NCC2CCN(CC3CNC3)CC2)c1,0.446362,N#Cc1cc(Br)cc(N(CC2CCNCC2)C(=O)C2CNC2)c1,0.130099
N[C@H](CCNc1cc(F)ccc1O)CN1CCC[C@H]1CO,0.575107,N[C@H](CC(=O)Nc1cc(F)ccc1O)CN1CCC[C@H]1CO,0.109299
Nc1ccc(CN2CC(=O)C2)cc1N,0.007912,Nc1ccc(C(=O)N2CC(=O)C2)cc1N,0.001097
N#Cc1cc(Br)cc(NC[C@@H](N)CCC(=O)O)c1,0.008365,N#Cc1cc(Br)cc(NC(=O)CC[C@H](N)C(=O)O)c1,0.000508
COc1ccccc1CCN(C[C@@H](N)CS)C[C@H]1CCCN1,0.47198,COc1ccccc1CCN(C[C@@H](N)CS)C(=O)[C@H]1CCCN1,0.020402
COc1ccc(NCCN(CCN)C2CC2)c(N)c1,0.307683,COc1ccc(N(CCNC2CC2)C(=O)CN)c(N)c1,0.0684
N#Cc1cc(Br)cc(NC[C@H](Cc2c[nH]c3ccccc23)NCCN)c1,0.66177,N#Cc1cc(Br)cc(NC(=O)[C@H](Cc2c[nH]c3ccccc23)NCCN)c1,0.191367
NCCCN1CCC(CNc2ccnc3ccccc23)CC1,0.435922,NCCCN1CCC(C(=O)Nc2ccnc3ccccc23)CC1,0.039118
COc1cccc(CNC[C@H](C)O)c1,0.006257,COc1cccc(CNC(=O)[C@H](C)O)c1,8.8e-05
C#CCN(CCC)CCC[C@@H](NCc1ccc(N)c(Br)c1)C(=O)O,0.942435,C#CCN(CCC)CCC[C@@H](N)C(=O)Nc1ccc(C(=O)O)cc1Br,0.20819
NCCN1CCC[C@H]1CN(CCc1ccccc1Br)C(CCl)c1ccc(F)cc1F,0.950437,NCC(=O)N1CCC[C@H]1CN(CCc1ccccc1Br)C(CCl)c1ccc(F)cc1F,0.600538
CC[C@@H](CN1CC(=O)C1)NC1CCNC1,0.021149,CC[C@H](NC1CCNC1)C(=O)N1CC(=O)C1,0.002545
O=C(CCl)c1ccc(F)cc1N(C[C@H]1CCCN1)[C@H](CS)C(=O)O,0.008588,O=C(CCl)c1ccc(F)cc1N(C(=O)[C@H]1CCCN1)[C@H](CS)C(=O)O,0.008827
Oc1ccc(Br)cc1N(Cc1c[nH]c2ccc(F)cc12)C[C@@H]1CCCN1C[C@H]1CCCN1CCBr,0.974151,O=C(CBr)N1CCC[C@@H]1CN1CCC[C@H]1CN(Cc1c[nH]c2ccc(F)cc12)c1cc(Br)ccc1O,0.960287
O=C(O)c1ccc(Nc2c(F)cccc2CN(CC2CCN2)C2CC2)c(O)c1,0.787841,O=C(O)C1CCN1C(=O)c1ccc(Nc2c(F)cccc2CNC2CC2)c(O)c1,0.06153
C=CCN(Cc1c[nH]c2ccccc12)C[C@H]1CCCN1,0.356534,C=CCN(Cc1c[nH]c2ccccc12)C(=O)[C@H]1CCCN1,0.095828
N[C@@H](CO)CN(CC1(N)CCC1)c1ccnc2ccccc12,0.076463,N[C@@H](CO)CN(C(=O)C1(N)CCC1)c1ccnc2ccccc12,0.011586
N[C@@H](CCNCCc1ccccc1Br)CNCCc1ccccc1Br,0.505045,N[C@H](CNCCc1ccccc1Br)CC(=O)NCCc1ccccc1Br,0.077462
C[C@H](CNc1cccc2cc[nH]c12)NCC1(N)CCC1,0.307221,C[C@@H](NCC1(N)CCC1)C(=O)Nc1cccc2cc[nH]c12,0.027705
C[C@H](N)CN(c1cccc(Br)c1O)C1CCN(CCCN)C1,0.413971,C[C@H](N)CN(c1cccc(Br)c1O)C1CCN(C(=O)CCN)C1,0.021941
COc1ccccc1CCNCC[C@@H](N)CN1CCCC(Nc2cc(Br)cc(C#N)c2)C1,0.981114,COc1ccccc1CCNC(=O)C[C@@H](N)CN1CCCC(Nc2cc(Br)cc(C#N)c2)C1,0.726459
Oc1ccc(F)cc1NCC[C@@H](CN1CC[C@@H](O)C1)NCc1ccc(F)cc1,0.942933,O=C(N[C@@H](CCNc1cc(F)ccc1O)CN1CC[C@@H](O)C1)c1ccc(F)cc1,0.807087
NCCCN1CCCC(N(C[C@H]2CCCN2)c2cccc3cc[nH]c23)C1,0.946698,NCCCN1CCCC(N(C(=O)[C@H]2CCCN2)c2cccc3cc[nH]c23)C1,0.931618
COc1ccccc1CCN(CCNCc1ccc(F)cc1)CC1CCN1Cc1ccc(F)cc1,0.959368,COc1ccccc1CCN(CCNC(=O)c1ccc(F)cc1)CC1CCN1Cc1ccc(F)cc1,0.887324
CC[C@H](N)CN[C@@H](CCCN)C(=O)O,0.011139,CC[C@H](N)C(=O)NCCC[C@H](N)C(=O)O,0.002508
CCCN1CCC[C@H]1CNCCNc1ccnc2ccccc12,0.861907,CCCN1CCC[C@H]1CNCC(=O)Nc1ccnc2ccccc12,0.514673
C#Cc1ccc(N(CCBr)C[C@H]2CCCN2)c(OC(=O)[C@H](N)Cc2ccc(O)cc2)c1,0.724683,C#Cc1ccc(N(CCBr)C(=O)[C@H]2CCCN2)c(OC(=O)[C@H](N)Cc2ccc(O)cc2)c1,0.245919
C=CCN(Cc1ccnc(F)c1)C1(CN(CCc2c[nH]c3ccc(O)cc23)C[C@@H]2CCCN2)CCC1,0.950262,C=CC(=O)N(Cc1ccnc(F)c1)C1(CN(CCc2c[nH]c3ccc(O)cc23)C[C@@H]2CCCN2)CCC1,0.814578
NCCN1CCC[C@H]1CNc1ccccc1S,0.629316,NCCN1CCC[C@H]1C(=O)Nc1ccccc1S,0.052824
N[C@@H](Cc1c[nH]c2ccccc12)CN1CCC1C(=O)O,0.143329,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC1C(=O)O,0.029453
O=CCN1CC(N(c2cccc(Br)c2O)C2CNC2)C1,0.064684,O=CC(=O)N1CC(N(c2cccc(Br)c2O)C2CNC2)C1,0.021209
CCC1c2cccc(OC)c2CCN1CC1CNC1,0.845524,CCC1c2cccc(OC)c2CCN1C(=O)C1CNC1,0.130637
O=C(O)CN(CCc1ccc(O)cc1)C[C@@H]1CCCN1,0.59313,O=C(O)CN(CCc1ccc(O)cc1)C(=O)[C@@H]1CCCN1,0.078285
N[C@H](CCCN1CCC1C(=O)O)CNc1cc(Br)ccc1O,0.214342,N[C@H](CCCN1CCC1C(=O)Nc1cc(Br)ccc1O)C(=O)O,0.026718
Oc1ccc(F)cc1N(Cc1ccnc(Br)c1)C[C@H]1CCCN1CC1CCN1,0.992688,O=C(C1CCN1)N1CCC[C@@H]1CN(Cc1ccnc(Br)c1)c1cc(F)ccc1O,0.270723
Fc1ccc(NC[C@H](Cc2c[nH]c3ccccc23)N(CCBr)C[C@@H]2CCCN2)c(Br)n1,0.904463,O=C([C@@H]1CCCN1)N(CCBr)[C@H](CNc1ccc(F)nc1Br)Cc1c[nH]c2ccccc12,0.300817
Oc1cc(Br)ccc1N(Cc1ccncc1)CC1CCN1CC1CCN1,0.984084,O=C(C1CCN1)N1CCC1CN(Cc1ccncc1)c1ccc(Br)cc1O,0.128991
C=CCN(CCCN[C@@H](CC)CNc1ccc(Br)cc1)Cc1c[nH]c2cc(Br)ccc12,0.974311,C=CC(=O)N(CCCNCc1c[nH]c2cc(Br)ccc12)[C@@H](CC)CNc1ccc(Br)cc1,0.459173
N[C@@H](Cc1ccc(O)cc1)CN1CCCC(N(CC2CCN2)c2cccc(Br)c2O)C1,0.99305,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC1CN(c1cccc(Br)c1O)C1CCCNC1,0.655739
N[C@H](CS)CNc1ccc(Br)cc1O,0.032833,N[C@H](CS)C(=O)Nc1ccc(Br)cc1O,0.001167
O=C(O)CN(Cc1c[nH]c2ccccc12)CC1CCN1,0.115561,O=C(O)C1CCN1C(=O)CNCc1c[nH]c2ccccc12,0.012557
COc1ccccc1CCN(CCCN)C1CNC1,0.951776,COc1ccccc1CCN(C(=O)CCN)C1CNC1,0.062281
O=C(O)C[C@@H](NCC1CCN1)C(=O)O,0.007786,O=C(O)C[C@@H](NC(=O)C1CCN1)C(=O)O,0.00261
C1CC(NCC2CN(CC3CNC3)C2)C1,0.02077,O=C(NC1CCC1)C1CN(CC2CNC2)C1,0.006209
CC[C@@H](CNc1ccc(OC)cc1N)N(CCO)C[C@@H](N)CS,0.085525,CC[C@@H](C(=O)Nc1cc(OC)ccc1N)N(CCO)C[C@@H](N)CS,0.015665
Oc1ccc(Br)cc1N(CC1CCN1)CC1CCN1Cc1c[nH]c2ccc(Br)cc12,0.999986,O=C(C1CCN1)N(CC1CCN1Cc1c[nH]c2ccc(Br)cc12)c1cc(Br)ccc1O,0.995462
Fc1ccc(CN(CCCNCC2CCN2C2CCNC2)c2ccnc3ccccc23)cc1,0.879708,O=C(c1ccc(F)cc1)N(CCCNCC1CCN1C1CCNC1)c1ccnc2ccccc12,0.636904
C[C@H](N)CN(CCCN(CC1CCN1)C1CCC1)c1ccc(Br)cc1,0.465827,C[C@H](N)CN(CCCN(C(=O)C1CCN1)C1CCC1)c1ccc(Br)cc1,0.014104
NCCN(CCN(CCBr)CCc1c[nH]c2ccccc12)Cc1cccnc1F,0.818508,NCC(=O)N(CCN(CCBr)CCc1c[nH]c2ccccc12)Cc1cccnc1F,0.92928
N[C@H](CCN1CCC(CNCc2ccc(O)cc2)CC1)CNc1cc(Br)ccc1O,0.953281,N[C@H](CCN1CCC(CNCc2ccc(O)cc2)CC1)C(=O)Nc1cc(Br)ccc1O,0.760796
C[C@@H](N)CN1CCC1CNCCc1ccccc1Br,0.743797,C[C@@H](N)CN1CCC1C(=O)NCCc1ccccc1Br,0.048751
C[C@H](O)CN(Cc1c[nH]c2ccccc12)C[C@@H]1CCCN1,0.189216,C[C@H](O)CN(Cc1c[nH]c2ccccc12)C(=O)[C@@H]1CCCN1,0.075597
NCCC[C@H](N)CN(CCCN)CCc1ccccc1Br,0.65332,NCCC[C@H](N)CN(CCc1ccccc1Br)C(=O)CCN,0.055289
NCCCN(c1ccccc1O)C1CCCN(C[C@H](N)Cc2c[nH]c3ccccc23)C1,0.991055,NCCC(=O)N(c1ccccc1O)C1CCCN(C[C@H](N)Cc2c[nH]c3ccccc23)C1,0.943557
N[C@@H](CC(=O)O)CN1CCC1C(=O)O,0.006422,N[C@@H](CC(=O)N1CCC1C(=O)O)C(=O)O,0.003301
NCCCC[C@@H](N)CNc1cccnc1Br,0.077603,NCCCC[C@@H](N)C(=O)Nc1cccnc1Br,0.007162
C[C@H](CN1CCC1CN(CCc1c[nH]c2ccccc12)C1CCC1)NCc1cccc(F)c1F,0.99553,C[C@H](CN1CCC1CN(CCc1c[nH]c2ccccc12)C1CCC1)NC(=O)c1cccc(F)c1F,0.993847
CNCCN1Cc2ccccc2C[C@H]1CN(CCBr)CCc1c[nH]c2ccccc12,0.925178,CN(CCN1Cc2ccccc2C[C@H]1CNCCc1c[nH]c2ccccc12)C(=O)CBr,0.798904
NCCC[C@@H](CNc1ccccc1O)NC1CCNCC1,0.244475,NCCC[C@H](NC1CCNCC1)C(=O)Nc1ccccc1O,0.088091
O=C(CBr)CNCc1ccc(O)cc1,0.022306,O=C(CBr)C(=O)NCc1ccc(O)cc1,0.000401
CNCCN1CCC[C@@H]1CNc1ccc(Br)cc1,0.197075,CNCC(=O)N(C[C@H]1CCCN1)c1ccc(Br)cc1,0.12156
C[C@H](N)CN(CC[C@@H](N)CNCCc1c[nH]c2ccccc12)c1cc(F)c(F)cc1O,0.943931,C[C@H](N)CN(CC[C@@H](N)C(=O)NCCc1c[nH]c2ccccc12)c1cc(F)c(F)cc1O,0.584727
C[C@H](N)CNCCc1c[nH]c2ccc(O)cc12,0.999997,C[C@H](N)C(=O)NCCc1c[nH]c2ccc(O)cc12,0.783684
C[C@@H](N)CN(Cc1ccc(F)cc1)[C@H](CS)CNC1CC1,0.068523,C[C@@H](N)CN(Cc1ccc(F)cc1)[C@H](CS)C(=O)NC1CC1,0.01075
N#Cc1cc(N)cc(NCCCN2CC(=O)C2)c1,0.060918,N#Cc1cc(N)cc(NCCC(=O)N2CC(=O)C2)c1,0.00263
Nc1c(F)cccc1CNCCC[C@H](N)CN1CCCC(Nc2cc(Br)ccc2O)C1,0.917918,NCCC[C@@H](CN1CCCC(Nc2cc(Br)ccc2O)C1)NC(=O)c1cccc(F)c1N,0.930923
O=CCCN1CCC[C@H]1CNc1cc(F)ccc1O,0.478961,O=CCCN1CCC[C@H]1C(=O)Nc1cc(F)ccc1O,0.03747
Oc1ccc(Br)cc1N(C1CCC1)C1CCCN(CC2CCN2)C1,0.904172,O=C(C1CCN1)N1CCCC(N(c2cc(Br)ccc2O)C2CCC2)C1,0.034978
O=C(CCl)c1ccc(F)cc1N(CC1CNC1)c1cc(F)ccc1O,0.448107,O=C(CCl)c1ccc(F)cc1N(C(=O)C1CNC1)c1cc(F)ccc1O,0.265174
C[C@@H](c1ccccc1)N(CCCNCc1ccc(F)cc1)CC1CCN1C1CCC1,0.983118,C[C@@H](c1ccccc1)N(CCCNC(=O)c1ccc(F)cc1)CC1CCN1C1CCC1,0.691257
C[C@@H](O)[C@H](CN1CC(Nc2cccc3cc[nH]c23)C1)N(CC=O)Cc1ccc(N)c(Br)c1,0.692033,C[C@@H](O)[C@H](CN1CC(N(C(=O)C=O)c2cccc3cc[nH]c23)C1)NCc1ccc(N)c(Br)c1,0.457915
C#CCNCc1ccc(NC[C@H]2CCCN2C[C@@H](C)N)c(Br)c1,0.74599,C#CCNC(=O)c1ccc(NC[C@H]2CCCN2C[C@@H](C)N)c(Br)c1,0.807456
N[C@@H](CCCN1CCC(=O)C1)CNc1ccc(Br)cc1O,0.357381,N[C@@H](CCC(=O)N1CCC(=O)C1)CNc1ccc(Br)cc1O,0.018947
N[C@@H](CCCNCCc1ccc(O)cc1)CN(c1cc(F)ccc1O)C1CNC1,0.98869,N[C@@H](CCC(=O)NCCc1ccc(O)cc1)CN(c1cc(F)ccc1O)C1CNC1,0.883484
N[C@H](CCN1CCCCC1)C(=O)O,0.017269,N[C@H](CC(=O)N1CCCCC1)C(=O)O,0.001369
C[C@@H](N)CN1CCC(CNCCc2ccccc2)CC1,0.479558,C[C@@H](N)CN1CCC(C(=O)NCCc2ccccc2)CC1,0.0226
